ENSEMBL	OriginalENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENTREZID	SYMBOL	GENENAME
ENSG00000130303	ENSG00000130303.12	565.854732887744	-2.08973517463729	0.241231806828105	77.8864519545105	1.09137381994524e-18	6.96229206253696e-17	684	BST2	bone marrow stromal cell antigen 2
ENSG00000130368	ENSG00000130368.5	259.385393542237	2.98100522726724	0.329939667042117	58.6593704663729	1.8747313792771e-14	7.31101074634694e-13	4142	MAS1	MAS1 proto-oncogene, G protein-coupled receptor
ENSG00000130429	ENSG00000130429.12	519.111552593753	-1.22678902740893	0.293269554071929	14.6401531204	0.000130112637379001	0.000836810277968406	10095	ARPC1B	actin related protein 2/3 complex subunit 1B
ENSG00000130477	ENSG00000130477.15	4926.94226022326	1.13524762067489	0.22854714741139	20.7831411422618	5.14337428604197e-06	4.78617142317492e-05	23025	UNC13A	unc-13 homolog A
ENSG00000130540	ENSG00000130540.13	6034.49387548904	1.45759410740302	0.271307232492379	22.7799332460176	1.81652562572243e-06	1.89166684010794e-05	25830	SULT4A1	sulfotransferase family 4A member 1
ENSG00000130589	ENSG00000130589.16	154.232502609653	-1.80350614420858	0.346129762668011	27.6856767811165	1.42715507685204e-07	1.86765523476262e-06	85441	HELZ2	helicase with zinc finger 2
ENSG00000130643	ENSG00000130643.8	3529.20863953533	1.8973009834325	0.328494746333962	23.8246618639045	1.05521781235015e-06	1.15190262278606e-05	50632	CALY	calcyon neuron specific vesicular protein
ENSG00000130649	ENSG00000130649.9	573.780699321286	1.02452089159514	0.201090286827389	22.8387843057487	1.76174391106105e-06	1.84063045602146e-05	1571	CYP2E1	cytochrome P450 family 2 subfamily E member 1
ENSG00000130707	ENSG00000130707.17	1006.98238310457	1.012703279429	0.18612929351796	26.3432061759038	2.85822531952883e-07	3.50882395640638e-06	445	ASS1	argininosuccinate synthase 1
ENSG00000130720	ENSG00000130720.12	71.0259541591233	-2.06658927967857	0.372154836793016	25.9487663480793	3.50599414167709e-07	4.23031924332313e-06	84929	FIBCD1	fibrinogen C domain containing 1
ENSG00000130822	ENSG00000130822.15	1492.78372146331	1.06498843901565	0.265510395781948	12.8904542589443	0.000330262262347101	0.00189311863643528	139728	PNCK	pregnancy up-regulated nonubiquitous CaM kinase
ENSG00000131089	ENSG00000131089.14	3932.2595917731	1.01550099226315	0.163085126270641	34.1510132685828	5.09966801604836e-09	8.83080064557245e-08	23229	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9
ENSG00000131094	ENSG00000131094.3	684.533857041307	-1.01889603902462	0.213808412745485	20.8499042682953	4.96717083647406e-06	4.63001292862668e-05	10882	C1QL1	complement C1q like 1
ENSG00000131095	ENSG00000131095.11	92402.5507192811	-2.7928103694089	0.540060273013502	21.8393425200578	2.96458634936818e-06	2.92213424951566e-05	2670	GFAP	glial fibrillary acidic protein
ENSG00000131100	ENSG00000131100.12	6045.14466111587	1.14629483359831	0.182485181226529	34.2170244536672	4.92958083949343e-09	8.57213718565063e-08	529	ATP6V1E1	ATPase H+ transporting V1 subunit E1
ENSG00000131188	ENSG00000131188.11	482.154783437187	1.1531768738784	0.311252269263671	10.5850037106255	0.00114008667809045	0.00553395833820508	80758	PRR7	proline rich 7, synaptic
ENSG00000131196	ENSG00000131196.17	156.437972052895	-1.6748274163379	0.299633503445436	32.8480398331404	9.96515041123921e-09	1.63658811986964e-07	4772	NFATC1	nuclear factor of activated T cells 1
ENSG00000131378	ENSG00000131378.13	806.21916747829	1.00414826611338	0.122945410527371	62.1668006173994	3.15563306744607e-15	1.35864571170445e-13	23180	RFTN1	raftlin, lipid raft linker 1
ENSG00000131386	ENSG00000131386.17	957.393675127542	-1.22365968509454	0.201269573709052	38.5020618005244	5.46958713358114e-10	1.12062227973848e-08	117248	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
ENSG00000131398	ENSG00000131398.13	1638.16009065529	1.72314794130763	0.235656766376211	43.4930658866903	4.2546434241923e-11	1.03274918718169e-09	3748	KCNC3	potassium voltage-gated channel subfamily C member 3
ENSG00000131401	ENSG00000131401.11	112.840770632857	-2.76156696044592	0.684992122197991	9.72532685676214	0.00181745996457434	0.00821579500917183	256236	NAPSB	napsin B aspartic peptidase, pseudogene
ENSG00000131711	ENSG00000131711.14	22145.15274672	1.0646779201955	0.121652265976869	70.2744248951798	5.16023841262585e-17	2.72488570340716e-15	4131	MAP1B	microtubule associated protein 1B
ENSG00000131724	ENSG00000131724.10	415.5632070369	-1.41024439453843	0.20418550450445	50.3450530321833	1.2895476423261e-12	3.96063384877317e-11	3597	IL13RA1	interleukin 13 receptor subunit alpha 1
ENSG00000131759	ENSG00000131759.17	491.915860716346	1.02242634360642	0.2155551107409	21.6505808330897	3.27110943241187e-06	3.18215972007918e-05	5914	RARA	retinoic acid receptor alpha
ENSG00000131873	ENSG00000131873.5	450.359136257124	-1.01330005176404	0.27525107630864	14.1247092209678	0.000171081672231231	0.00106834083098903	22856	CHSY1	chondroitin sulfate synthase 1
ENSG00000131885	ENSG00000131885.16	104.419806273703	2.15876358887492	0.28622710894145	53.247028938671	2.94131997435403e-13	9.86668318448708e-12	NA	NA	NA
ENSG00000131981	ENSG00000131981.15	940.398400305607	-1.8575020380856	0.440312455562295	17.737895315961	2.53525507687124e-05	0.000199098103273553	3958	LGALS3	galectin 3
ENSG00000132000	ENSG00000132000.11	34.4245173110295	-1.17634462720727	0.268411025232331	20.0588543829326	7.50950344905371e-06	6.69445745004629e-05	79883	PODNL1	podocan like 1
ENSG00000132026	ENSG00000132026.13	204.717062412194	1.08360494014105	0.23449933469398	18.5703875141405	1.63744508566675e-05	0.000134794056045103	83546	RTBDN	retbindin
ENSG00000132031	ENSG00000132031.12	100.168177835877	-1.82691649406602	0.323453120772279	33.4305513653834	7.38546335716468e-09	1.23560033497911e-07	4148	MATN3	matrilin 3
ENSG00000132109	ENSG00000132109.9	81.0670990834838	-1.30326571676488	0.24912950109162	28.8543316767615	7.80311943075592e-08	1.07245114667039e-06	6737	TRIM21	tripartite motif containing 21
ENSG00000132205	ENSG00000132205.10	115.877891738037	-1.14125860069755	0.161087725732895	50.9533335864771	9.45882343949974e-13	2.95724443114633e-11	84034	EMILIN2	elastin microfibril interfacer 2
ENSG00000132256	ENSG00000132256.18	79.053304876025	-2.02811555917671	0.288793358944949	52.0552264967047	5.39614091974981e-13	1.74644017313779e-11	85363	TRIM5	tripartite motif containing 5
ENSG00000132274	ENSG00000132274.15	266.668822106316	-1.88451462008624	0.246574269537844	61.0866715723331	5.46166450904491e-15	2.2889905092401e-13	10346	TRIM22	tripartite motif containing 22
ENSG00000132470	ENSG00000132470.13	934.645096389389	-2.69919249609711	0.481378996405466	31.8948651143338	1.62746813889767e-08	2.55373661662383e-07	3691	ITGB4	integrin subunit beta 4
ENSG00000132481	ENSG00000132481.6	696.089877891637	-1.60926239582041	0.255373590347413	41.5043888258888	1.17606604145305e-10	2.66518621262622e-09	91107	TRIM47	tripartite motif containing 47
ENSG00000132563	ENSG00000132563.15	4439.74244690737	1.13278339541709	0.203689827084183	26.5835786352898	2.52379812027223e-07	3.13900946521763e-06	51308	REEP2	receptor accessory protein 2
ENSG00000132613	ENSG00000132613.14	12116.9969439625	-1.07132219593987	0.201855778784319	29.7313260425464	4.96263704008793e-08	7.10674523184565e-07	92154	MTSS2	MTSS I-BAR domain containing 2
ENSG00000132639	ENSG00000132639.12	39549.6359133131	1.67127496665117	0.147969564036078	110.069835885244	9.45986506854684e-26	1.19544531509358e-23	6616	SNAP25	synaptosome associated protein 25
ENSG00000132669	ENSG00000132669.12	874.172648232935	-1.60671209086768	0.323035705513584	25.4217861116256	4.60686008022835e-07	5.41073183385173e-06	54453	RIN2	Ras and Rab interactor 2
ENSG00000132692	ENSG00000132692.18	7910.53034321046	-1.08466970726851	0.138182173627993	63.1064539369969	1.95831393253042e-15	8.65658424461279e-14	63827	BCAN	brevican
ENSG00000132744	ENSG00000132744.7	61.8328990234637	2.72080481978062	0.274599426116281	113.329551039622	1.82733462398848e-26	2.45939927096076e-24	91703	ACY3	aminoacylase 3
ENSG00000132793	ENSG00000132793.11	193.423504651031	-1.12512160610327	0.159698507514343	51.5775833999903	6.8822925425875e-13	2.19921905678995e-11	64900	LPIN3	lipin 3
ENSG00000132821	ENSG00000132821.11	2642.37500329932	1.48765636482312	0.216590505175002	39.67724887793	2.99595327419699e-10	6.41610717693327e-09	128434	VSTM2L	V-set and transmembrane domain containing 2 like
ENSG00000132842	ENSG00000132842.13	605.588904680668	-1.08726458236378	0.247725690139899	20.2823750538793	6.6813230887631e-06	6.04569352680671e-05	8546	AP3B1	adaptor related protein complex 3 subunit beta 1
ENSG00000132854	ENSG00000132854.18	45.93873961955	-1.02140523393805	0.311076784589668	9.81957893278833	0.00172663866991792	0.00786561361066488	163782	KANK4	KN motif and ankyrin repeat domains 4
ENSG00000132872	ENSG00000132872.11	2151.93313996535	1.66599374580961	0.205163985200338	54.0811171801716	1.92381198077018e-13	6.64186557573722e-12	6860	SYT4	synaptotagmin 4
ENSG00000132932	ENSG00000132932.16	1301.76655804816	1.27875633760849	0.224101859826781	27.1837245921884	1.85009581997976e-07	2.35595471168115e-06	51761	ATP8A2	ATPase phospholipid transporting 8A2
ENSG00000132938	ENSG00000132938.19	391.368062719772	1.67068478894731	0.290840703703144	25.7495412607447	3.88719400398299e-07	4.6479272761962e-06	23281	MTUS2	microtubule associated scaffold protein 2
ENSG00000133019	ENSG00000133019.11	842.040538581026	1.0513433034987	0.14213551747378	49.4310218274627	2.05470666484303e-12	6.10128098352358e-11	1131	CHRM3	cholinergic receptor muscarinic 3
ENSG00000133048	ENSG00000133048.12	730.67009359141	-1.83969109507144	0.343283523937252	28.8581869108783	7.78760328720825e-08	1.07085757077707e-06	1116	CHI3L1	chitinase 3 like 1
ENSG00000133083	ENSG00000133083.14	4843.41309561652	1.53669003533828	0.244387690615755	31.3798793878616	2.12168259470328e-08	3.24166077655888e-07	9201	DCLK1	doublecortin like kinase 1
ENSG00000133101	ENSG00000133101.9	182.759928179429	1.24001256688071	0.315621684131038	12.4522928172834	0.000417479026101003	0.00232112730061765	8900	CCNA1	cyclin A1
ENSG00000133110	ENSG00000133110.14	31.9215057198327	1.08395683855517	0.276664919659257	15.4575043693636	8.43812302812013e-05	0.000572612861934883	10631	POSTN	periostin
ENSG00000133169	ENSG00000133169.5	5409.45205003052	1.13116714251062	0.210215995592137	24.3380324581382	8.08273360602124e-07	9.06849295024593e-06	55859	BEX1	brain expressed X-linked 1
ENSG00000133246	ENSG00000133246.11	110.887803765008	-1.50336423189413	0.359526882669929	14.8376756483689	0.000117171208486643	0.000763966432017379	84106	PRAM1	PML-RARA regulated adaptor molecule 1
ENSG00000133321	ENSG00000133321.10	332.765571863098	-2.09136188445597	0.319220170906543	40.0274632841426	2.50417255415856e-10	5.43320112029067e-09	5920	PLAAT4	phospholipase A and acyltransferase 4
ENSG00000133433	ENSG00000133433.10	156.842612278501	-1.06944199001843	0.237622180960983	19.1918072398031	1.18219680402918e-05	0.000100775885645216	653689	GSTT2B	glutathione S-transferase theta 2B
ENSG00000133466	ENSG00000133466.13	152.012273961403	-1.23135709554339	0.132096690228282	87.5846985276587	8.07469069596116e-21	6.50474292585348e-19	114904	C1QTNF6	C1q and TNF related 6
ENSG00000133574	ENSG00000133574.9	223.599707004771	-1.27206438124556	0.150127269984626	73.6987239907085	9.09976836896429e-18	5.28568826189541e-16	55303	GIMAP4	GTPase, IMAP family member 4
ENSG00000133739	ENSG00000133739.15	283.047114826513	-1.06967713942949	0.30899038809691	12.4279342348109	0.00042295948271186	0.00234726207058447	85444	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
ENSG00000133742	ENSG00000133742.13	60.2784626044409	-5.72618541920505	1.25130341349024	13.1987523854094	0.000280135543541784	0.00164217558624733	759	CA1	carbonic anhydrase 1
ENSG00000133800	ENSG00000133800.8	106.080956299054	-1.31337069279351	0.338853247077068	13.9110739470847	0.000191665884636338	0.00117909063069946	10894	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1
ENSG00000133816	ENSG00000133816.13	3731.37105184775	1.67595998445854	0.304847501664525	22.3437458442825	2.27954206440575e-06	2.31667964299091e-05	9645	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
ENSG00000133874	ENSG00000133874.1	61.2400842290696	-1.02284428872054	0.253526521053665	15.708480685312	7.38921225663402e-05	0.000507992999594884	79845	RNF122	ring finger protein 122
ENSG00000134061	ENSG00000134061.5	21.315086493344	-2.47704398374082	0.414287679437513	33.9470825396896	5.66315397700739e-09	9.70001888384572e-08	4064	CD180	CD180 molecule
ENSG00000134121	ENSG00000134121.9	3266.21742244734	1.04855059109329	0.209695459667369	24.030057110149	9.48435147594674e-07	1.04742292534063e-05	10752	CHL1	cell adhesion molecule L1 like
ENSG00000134184	ENSG00000134184.12	361.852211035778	-1.1017036303201	0.188874487551437	35.620434903739	2.39759193091648e-09	4.41010395781743e-08	2944	GSTM1	glutathione S-transferase mu 1
ENSG00000134201	ENSG00000134201.10	871.726295936831	-1.83793978254547	0.509788984087413	13.2175898675428	0.000277334011889596	0.00162805882972564	2949	GSTM5	glutathione S-transferase mu 5
ENSG00000134215	ENSG00000134215.15	146.99545282171	1.16755259266119	0.246241594940649	22.060085220502	2.6424764675509e-06	2.64399375533825e-05	10451	VAV3	vav guanine nucleotide exchange factor 3
ENSG00000134463	ENSG00000134463.14	29.7487076112984	-1.38505447661182	0.361449970357841	14.9526291057145	0.000110244339089198	0.000724292981797873	79746	ECHDC3	enoyl-CoA hydratase domain containing 3
ENSG00000134490	ENSG00000134490.13	213.673286461182	1.24818544008656	0.295933046960339	14.6523823855737	0.00012927114325271	0.00083204476709836	85019	TMEM241	transmembrane protein 241
ENSG00000134531	ENSG00000134531.9	556.446803384957	-2.12803515343962	0.371542864866677	34.185032326169	5.01129165885941e-09	8.70508161244366e-08	2012	EMP1	epithelial membrane protein 1
ENSG00000134545	ENSG00000134545.13	26.8626259193002	-2.05159255902739	0.642137638461674	9.56777272701316	0.00198022884389353	0.00882652083905102	3821	KLRC1	killer cell lectin like receptor C1
ENSG00000134595	ENSG00000134595.8	41.588387127449	-1.16456188209864	0.383016191082477	9.70480184396459	0.00183787140251936	0.00828884028984266	6658	SOX3	SRY-box transcription factor 3
ENSG00000134612	ENSG00000134612.11	217.768836556066	-1.25354308606838	0.362292071826582	12.0337543953102	0.000522457360758651	0.00282002620759018	219595	FOLH1B	folate hydrolase 1B
ENSG00000134668	ENSG00000134668.12	28.8030944550821	-1.50099104889884	0.342544810179581	18.2622848381051	1.9248056085829e-05	0.000156235324576051	90853	SPOCD1	SPOC domain containing 1
ENSG00000134684	ENSG00000134684.10	2607.04294331941	1.11261758920559	0.262102807969548	14.4896055650576	0.00014093507320871	0.00089977233684288	8565	YARS1	tyrosyl-tRNA synthetase 1
ENSG00000134716	ENSG00000134716.9	493.309374440893	-1.03513458061611	0.3310117292264	10.3028603619578	0.00132824167328332	0.00630220028098846	1573	CYP2J2	cytochrome P450 family 2 subfamily J member 2
ENSG00000134755	ENSG00000134755.14	65.8584768549129	-1.67100954546484	0.316632623510808	29.267326654873	6.30499075969415e-08	8.84542114672516e-07	1824	DSC2	desmocollin 2
ENSG00000134780	ENSG00000134780.9	1310.80501857009	1.07131008448828	0.186245557004671	28.8347493411968	7.88241194976049e-08	1.08289949064158e-06	747	DAGLA	diacylglycerol lipase alpha
ENSG00000134802	ENSG00000134802.17	135.405508518196	-1.10604236649192	0.309807641492839	13.2888784016259	0.000266985153565591	0.00157540749410143	29015	SLC43A3	solute carrier family 43 member 3
ENSG00000134824	ENSG00000134824.13	4727.43436231245	-1.05879189306187	0.219900821590929	24.4359379349683	7.6822187933844e-07	8.65138034116205e-06	9415	FADS2	fatty acid desaturase 2
ENSG00000134853	ENSG00000134853.11	2025.58561838173	-1.99699094041771	0.206497363963041	95.8334485647271	1.24966424057791e-22	1.16549671383927e-20	5156	PDGFRA	platelet derived growth factor receptor alpha
ENSG00000134871	ENSG00000134871.17	647.951036749527	-1.30608012772949	0.124156263162286	108.93568395756	1.67638073491997e-25	2.06331932165298e-23	1284	COL4A2	collagen type IV alpha 2 chain
ENSG00000134917	ENSG00000134917.9	430.771886133489	1.44385502600598	0.353771758698379	12.1927907138716	0.00047974559111533	0.00262024031280724	11095	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
ENSG00000135063	ENSG00000135063.17	415.699590785922	-2.20230268063523	0.516697437332675	18.306453371473	1.88068996484173e-05	0.000152879361762693	9413	FAM189A2	family with sequence similarity 189 member A2
ENSG00000135094	ENSG00000135094.10	223.601842538918	-1.31487963787629	0.325547111933791	17.1888353225345	3.38419445288036e-05	0.00025657727075891	10993	SDS	serine dehydratase
ENSG00000135245	ENSG00000135245.9	321.14361247223	-2.05915381202625	0.400307287342606	25.5696433477879	4.26699851413165e-07	5.04737598443676e-06	29923	HILPDA	hypoxia inducible lipid droplet associated
ENSG00000135269	ENSG00000135269.17	54.2211818113815	-1.18310444574277	0.340361673629895	12.7103986265149	0.000363627907477197	0.00205309624636127	26136	TES	testin LIM domain protein
ENSG00000135272	ENSG00000135272.9	181.728778012577	-1.49853172192334	0.471682440910572	9.51115064069444	0.00204227062216355	0.00906158376162063	29969	MDFIC	MyoD family inhibitor domain containing
ENSG00000135324	ENSG00000135324.5	396.327441830646	1.02794015962756	0.13627124329629	52.504319537761	4.29303053920394e-13	1.40591442257669e-11	112609	MRAP2	melanocortin 2 receptor accessory protein 2
ENSG00000135378	ENSG00000135378.3	26.7741720142341	-2.23746940714044	0.303761423018829	56.0681769239773	7.00010284662411e-14	2.56603376188095e-12	79056	PRRG4	proline rich and Gla domain 4
ENSG00000135423	ENSG00000135423.12	847.51422575046	1.37854889573857	0.184901281277265	47.6336871641164	5.13779842428698e-12	1.43067592960234e-10	27165	GLS2	glutaminase 2
